Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
18753;1134878;746418176;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18754;3605943;746418176;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18755;1869386;740548608;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18756;3582659;740548608;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18757;1975194;740540416;21209088;880664576;731562;0;29836;0;0;0;0;0;0;2745;1728;3348;0;76;0;1;
18758;3535300;740540416;21209088;880664576;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18759;1367033;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18760;3463806;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18761;1119840;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18762;3415685;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18763;4948280;740540416;21213184;880668672;639790;0;29535;0;0;0;0;0;0;3256;1728;3348;0;76;0;1;
18764;6938302;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18765;3379968;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18766;3517847;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18767;1880908;740540416;21213184;880668672;714330;0;29906;0;0;0;0;0;0;2455;1728;3348;0;76;0;1;
18768;3515042;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18769;1464918;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18770;3488352;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18771;1192336;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18772;4143551;743981056;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18773;1922946;743981056;38875136;898330624;733535;0;31509;0;0;0;0;0;0;3256;1728;3348;0;76;0;1;
18774;3068074;743981056;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18775;753263;743981056;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18776;3530040;743981056;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18777;1268018;744153088;38871040;898326528;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18778;3696813;744153088;38871040;898326528;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18779;1539397;744148992;38866944;898322432;710462;0;31159;0;0;0;0;0;0;3687;1728;3348;0;76;0;1;
18780;3239706;744148992;38866944;898322432;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18781;995056;740536320;21204992;880660480;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18782;3726579;740536320;21204992;880660480;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18783;2614373;743976960;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18784;1199449;743976960;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18785;3730356;743976960;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18786;3665234;743976960;38875136;898330624;953318;0;52137;0;0;0;0;0;0;4679;1728;3348;0;76;0;1;
18787;3728282;743976960;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18788;2516660;743976960;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18789;3681704;743976960;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18790;2581020;743976960;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18791;5105185;743976960;38875136;898330624;4193173;0;40566;0;0;0;0;0;0;3337;1728;3348;0;76;0;1;
18792;2922772;740548608;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18793;3710279;740548608;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18794;2636605;740548608;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18795;3671746;740548608;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18796;3526613;740548608;21217280;880672768;894217;0;38652;0;0;0;0;0;0;4158;1728;3348;0;76;0;1;
18797;3717992;740548608;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18798;2789301;740544512;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18799;3660705;740544512;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18800;2610546;740544512;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18801;4754857;740544512;21213184;880668672;3882401;0;40837;0;0;0;0;0;0;4188;1728;3348;0;76;0;1;
18802;2598554;740544512;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18803;3697864;740544512;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18804;2572244;740544512;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18805;3640227;740544512;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18806;3518539;740544512;21217280;880672768;868238;0;37270;0;0;0;0;0;0;4238;1728;3348;0;76;0;1;
18807;3694058;740544512;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18808;2772369;740544512;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18809;3695381;740544512;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18810;2576732;740544512;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18811;4724741;740544512;21213184;880668672;3876189;0;39404;0;0;0;0;0;0;4799;1728;3348;0;76;0;1;
18812;2620074;740544512;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18813;3693156;740544512;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18814;2664327;740544512;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18815;3666707;740544512;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18816;3566379;740544512;21217280;880672768;890891;0;39084;0;0;0;0;0;0;4238;1728;3348;0;76;0;1;
18817;3722070;740544512;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18818;2793549;740544512;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18819;3681033;740544512;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18820;2662854;740544512;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18821;447356955;742703104;23568384;883023872;446468348;0;38422;0;442503684;41458;371;433977363;8395235;10640;1728;3348;0;76;0;1;
18822;440165398;746418176;41230336;900685824;435068910;0;107291;0;431671098;35376;240;424186010;7369550;14789;1728;3348;0;76;0;1;
18823;452351321;746418176;41230336;900685824;448826732;0;109396;0;437878309;34816;250;429429634;8333729;14217;1728;3348;0;76;0;1;
18824;410703836;746418176;41230336;900685824;406323461;0;107262;0;403088364;35877;400;396859793;6113305;12544;1728;3348;0;76;0;1;
18825;457531807;746418176;41230336;900685824;453228065;0;95219;0;440325919;29826;350;431919524;8295637;12934;1728;3348;0;76;0;1;
18826;438636922;746418176;41230336;900685824;434235116;0;106299;0;430913838;32131;391;423484064;7312614;13334;1728;3348;0;76;0;1;
18827;452438365;746418176;41230336;900685824;448247805;0;108383;0;434815184;25929;401;426387289;8316827;15009;1728;3348;0;76;0;1;
18828;406714374;746418176;41230336;900685824;402305016;0;107063;0;399067534;33974;381;392844553;6113315;13667;1728;3348;0;76;0;1;
18829;329717646;746418176;41230336;900685824;325433371;0;95138;0;322474603;29455;341;316741080;5627383;10711;1728;3348;0;76;0;1;
18830;7174345;746418176;41230336;900685824;2528602;0;85840;0;0;0;0;0;0;7523;1728;3348;0;76;0;1;
18831;262333996;746418176;41230336;900685824;261119489;0;16391;0;260455504;28093;160;255668566;4687251;7133;1728;3348;0;76;0;1;
18832;4113244;746418176;41230336;900685824;2381866;0;77795;0;0;0;0;0;0;6171;1728;3348;0;76;0;1;
18833;3779337;746418176;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18834;1549466;746418176;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18835;3514261;746418176;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18836;1373326;746418176;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18837;3440452;746418176;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18838;242802747;742899712;23568384;883023872;241365533;0;30297;0;240552337;33773;131;235791479;4656513;7354;1728;3348;0;76;0;1;
18839;4274927;746340352;41230336;900685824;2343957;0;74149;0;0;0;0;0;0;6402;1728;3348;0;76;0;1;
18840;4427292;750534656;41230336;900685824;433212;0;15489;0;0;0;0;0;0;1473;1728;3348;0;76;0;1;
18841;1540910;750534656;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18842;3774017;750534656;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18843;1348429;750534656;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18844;3771663;750534656;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18845;1167419;750534656;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18846;3595052;750534656;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18847;2610255;748384256;38907904;898363392;804078;0;32161;0;0;0;0;0;0;3086;1728;3348;0;76;0;1;
18848;3229597;748384256;38907904;898363392;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18849;979437;740540416;21209088;880664576;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18850;3661587;740540416;21209088;880664576;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18851;1194240;740540416;21209088;880664576;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18852;3540670;740540416;21209088;880664576;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18853;1915703;740540416;21209088;880664576;719500;0;31960;0;0;0;0;0;0;2634;1728;3348;0;76;0;1;
18854;3579673;740540416;21209088;880664576;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18855;2244449;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18856;3853116;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18857;2711215;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18858;3648312;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18859;3540199;740540416;21213184;880668672;878467;0;38623;0;0;0;0;0;0;3677;1728;3348;0;76;0;1;
18860;3695250;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18861;2674746;740540416;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18862;4469341;743981056;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18863;3511746;743981056;38875136;898330624;824967;0;39514;0;0;0;0;0;0;4058;1728;3348;0;76;0;1;
18864;3756195;743981056;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18865;2611147;743981056;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18866;3734914;743981056;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18867;2551525;743981056;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18868;4753174;743981056;38875136;898330624;3874155;0;40436;0;0;0;0;0;0;4318;1728;3348;0;76;0;1;
18869;2809519;743981056;38879232;898334720;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18870;3720266;743981056;38879232;898334720;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18871;2886664;740548608;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18872;3700670;740548608;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18873;3464297;740548608;21217280;880672768;856477;0;40436;0;0;0;0;0;0;4679;1728;3348;0;76;0;1;
18874;3727901;740548608;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18875;2736081;740544512;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18876;3667758;740544512;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18877;2532098;740544512;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18878;4680458;740544512;21213184;880668672;3814684;0;37270;0;0;0;0;0;0;4238;1728;3348;0;76;0;1;
18879;2549231;740544512;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18880;3695039;740544512;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18881;2609815;740544512;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18882;3649474;740544512;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18883;3498411;740544512;21217280;880672768;853130;0;38823;0;0;0;0;0;0;3987;1728;3348;0;76;0;1;
18884;3742228;740544512;21217280;880672768;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18885;2797246;740544512;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18886;3704508;740544512;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18887;2677432;740544512;21213184;880668672;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18888;438993971;742703104;23568384;883023872;438098342;0;39454;0;434180084;45245;400;426718991;7327532;6732;1728;3348;0;76;0;1;
18889;454103628;746418176;41230336;900685824;450066258;0;105988;0;439798050;48130;250;431360917;8305426;14867;1728;3348;0;76;0;1;
18890;442994984;746418176;41230336;900685824;439222971;0;107131;0;434429872;34094;250;426973879;7336930;13315;1728;3348;0;76;0;1;
18891;418772718;746418176;41230336;900685824;414405790;0;109866;0;411214744;32471;260;404052864;7055021;13145;1728;3348;0;76;0;1;
18892;332633825;746418176;41230336;900685824;330534176;0;99367;0;327679965;29675;211;322604787;4973477;11602;1728;3348;0;76;0;1;
18893;7011009;746418176;41230336;900685824;2584296;0;87384;0;0;0;0;0;0;7454;1728;3348;0;76;0;1;
18894;1551339;746418176;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18895;3615861;746418176;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18896;1476329;746418176;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18897;3611864;746418176;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18898;268144694;742899712;23568384;883023872;266458612;0;32651;0;265606173;35266;160;260661700;4830569;7894;1728;3348;0;76;0;1;
18899;3853106;742899712;23568384;883023872;2453861;0;80611;0;0;0;0;0;0;6062;1728;3348;0;76;0;1;
18900;4168898;746340352;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18901;1602165;746340352;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18902;3517727;746340352;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18903;1459698;746340352;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18904;242197022;748437504;41230336;900685824;241454339;0;35957;0;237802480;31779;270;229430840;8261924;8697;1728;3348;0;76;0;1;
18905;4943862;752631808;41230336;900685824;2342562;0;78066;0;0;0;0;0;0;6593;1728;3348;0;76;0;1;
18906;3775951;754728960;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18907;2097834;754728960;41230336;900685824;562395;0;20359;0;0;0;0;0;0;1824;1728;3348;0;76;0;1;
18908;3537795;754728960;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18909;1190623;754728960;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18910;3645747;754728960;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18911;1614598;753479680;39809024;899264512;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18912;3604219;753479680;39809024;899264512;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18913;2026951;752549888;38879232;898334720;717726;0;30016;0;0;0;0;0;0;3046;1728;3348;0;76;0;1;
18914;3598399;752549888;38879232;898334720;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18915;892424;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18916;3621492;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18917;1178720;752541696;38871040;898326528;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18918;3577970;752541696;38871040;898326528;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18919;1161598;752541696;38871040;898326528;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18920;4299944;752541696;38871040;898326528;3805617;0;30788;0;0;0;0;0;0;2986;1728;3348;0;76;0;1;
18921;1516845;752541696;38879232;898334720;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18922;3482751;752541696;38879232;898334720;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18923;1146570;752541696;38879232;898334720;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18924;3431796;752541696;38879232;898334720;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18925;1181496;752541696;38879232;898334720;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18926;3412410;752541696;38879232;898334720;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18927;1946591;752545792;38875136;898330624;664216;0;31068;0;0;0;0;0;0;2915;1728;3348;0;76;0;1;
18928;3611102;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18929;1465549;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18930;3677947;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18931;2663465;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18932;3627563;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18933;3532495;752545792;38875136;898330624;856817;0;40807;0;0;0;0;0;0;3867;1728;3348;0;76;0;1;
18934;3678348;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18935;2551405;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18936;3691684;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18937;3354531;752545792;38875136;898330624;796213;0;44794;0;0;0;0;0;0;3778;1728;3348;0;76;0;1;
18938;3690962;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18939;2557767;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18940;3671005;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18941;2580179;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18942;3615711;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18943;3424532;752545792;38875136;898330624;842029;0;38252;0;0;0;0;0;0;4118;1728;3348;0;76;0;1;
18944;3732310;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18945;2642285;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18946;3842836;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18947;3465700;752545792;38875136;898330624;901631;0;44714;0;0;0;0;0;0;4749;1728;3348;0;76;0;1;
18948;3803453;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18949;2288051;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18950;3659202;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18951;2508113;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18952;3624868;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18953;3421256;752545792;38875136;898330624;886462;0;38773;0;0;0;0;0;0;3918;1728;3348;0;76;0;1;
18954;3712152;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18955;2581431;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18956;3669261;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18957;2530546;752545792;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18958;4725362;752545792;38875136;898330624;3878744;0;41878;0;0;0;0;0;0;3877;1728;3348;0;76;0;1;
18959;2589506;752545792;38879232;898334720;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18960;3677838;752545792;38879232;898334720;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18961;2624291;752545792;38879232;898334720;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18962;3660755;752545792;38879232;898334720;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18963;436532254;754704384;41230336;900685824;433668094;0;39424;0;432697003;37941;230;425212996;7355054;8606;1728;3348;0;76;0;1;
18964;432163161;756801536;41230336;900685824;429752481;0;106912;0;426519748;32000;380;418997610;7396431;17613;1728;3348;0;76;0;1;
18965;449213868;757071872;41230336;900685824;447014232;0;105488;0;434034501;34745;380;426605288;7308306;15739;1728;3348;0;76;0;1;
18966;400555615;757071872;41230336;900685824;398285317;0;104046;0;395073554;31610;250;388804196;6150965;16161;1728;3348;0;76;0;1;
18967;341187968;759169024;41230336;900685824;338976831;0;106118;0;326254030;30056;340;321157993;4989136;13235;1728;3348;0;76;0;1;
18968;264911550;759169024;41230336;900685824;263071921;0;98023;0;260446677;26049;160;256219249;4129665;11292;1728;3348;0;76;0;1;
18969;9965088;759169024;41230336;900685824;7984073;0;74469;0;0;0;0;0;0;7142;1728;3348;0;76;0;1;
18970;3857214;759169024;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18971;1850781;759169024;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18972;242878550;759169024;41230336;900685824;242194467;0;29465;0;238676430;31288;121;234549229;4029217;5741;1728;3348;0;76;0;1;
18973;4463892;759169024;41230336;900685824;2315121;0;68509;0;0;0;0;0;0;6502;1728;3348;0;76;0;1;
18974;3993519;759169024;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18975;2428124;759169024;41230336;900685824;657754;0;24005;0;0;0;0;0;0;2445;1728;3348;0;76;0;1;
18976;3825194;759169024;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18977;829425;759169024;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18978;3519841;759169024;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18979;1274280;759169024;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18980;3431366;759169024;41230336;900685824;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18981;5096328;757006336;38871040;898326528;793749;0;32171;0;0;0;0;0;0;3536;1728;3348;0;76;0;1;
18982;3584182;757006336;38871040;898326528;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18983;750668;757006336;38871040;898326528;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18984;3608578;757006336;38871040;898326528;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18985;1140278;757006336;38871040;898326528;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18986;3614709;757006336;38871040;898326528;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18987;1997566;757006336;38871040;898326528;771086;0;33162;0;0;0;0;0;0;2725;1728;3348;0;76;0;1;
18988;3649184;757006336;38871040;898326528;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18989;1403021;757006336;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18990;3644876;757006336;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18991;1219236;757006336;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18992;3512517;757006336;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18993;1931813;757006336;38875136;898330624;666921;0;30878;0;0;0;0;0;0;2816;1728;3348;0;76;0;1;
18994;3015886;757006336;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18995;773160;757006336;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18996;3738100;757006336;38875136;898330624;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18997;833072;757006336;38871040;898326528;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18998;3679190;757006336;38871040;898326528;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
18999;828754;757002240;38866944;898322432;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
